1.7687775658842,1
0.545284044924978,1
0.0448591779898214,0
0.850322982646606,0
0.614884258533517,1
0.298609393241967,0
0.0171739813784381,0
15.9713501150213,1
0.648016143423707,1
1.91448321146452,0
1.37737581822182,1
0.504883313673581,1
0.175484415215699,1
0.0502979398859797,0
1.77155865113711,0
1.02872721450138,0
0.626305297089458,0
1.63538937977311,1
0.618549592437223,1
0.291489785042676,0
0.032930953259748,0
0.938348018127072,0
0.06429939678285,1
0.32094502262203,0
0.5859309207963,1
0.15941910867862,0
2.01699989726353,0
0.0442841137413924,1
3.45371803328152,1
0.730492761900101,1
0.0998448999482357,0
0.21923114136593,0
0.764940948812691,1
0.0304882217532208,0
1.23114764936674,1
0.0444990289571815,1
3.28602024225516,0
0.24161890257769,0
0.0442940951727301,0
13.5507917157381,1
0.21984922036435,1
1.46952729883805,1
4.6741066760075,1
1.65068447128937,1
11.968307377502,0
0.898819744643326,1
0.180108543220019,0
0.129627703502697,1
1.02268759886577,1
0.390769742903579,0
8.47776238750107,1
4.31051708274724,1
0.0531671834816791,0
2.20986135983874,1
1.03731495101366,1
9.41567622578658,1
0.0937615188875201,0
0.195147367966679,1
1.2571898163707,1
1.16558401056183,1
0.653595679627975,1
0.544940682510612,0
12.3073968198772,1
0.940642373494256,1
7.1005717793561,1
0.0259761761955079,1
0.341424412544812,1
0.102129944816362,0
0.0526215020614139,1
7.34858660248094,1
11.1570329846291,1
1.18522868606096,0
0.507563017188467,1
12.3484815439754,1
0.345956794514127,0
0.780616793547484,0
1.16364039263384,0
2.32249745074854,1
0.171015016849145,1
0.49278653261178,0
0.971367326340933,1
0.0355401574031157,0
1.4089901189239,1
2.13640848403467,0
1.78807210369418,1
0.152636660575705,1
1.35818648737708,0
0.399915179019771,1
3.05906058866982,1
0.0246867119511362,1
0.11385937987877,1
0.113426504438397,1
18.8229451577318,0
0.314266476245227,1
7.01451001828158,1
0.171012754941603,1
0.165209597058453,0
9.93571646391864,1
4.98472363365079,1
0.0310255510507609,1
7.87468434020856,1
25.3678465751,0
0.221511265375363,1
4.01406867346928,0
0.402013498208494,1
0.211208759293155,1
0.897632936433747,0
6.35711099483982,0
0.183325634843271,0
0.360366259957213,0
0.245294187033585,0
16.4612346262156,1
2.81319418716601,1
0.00219555121842945,1
3.81824313273334,1
0.175308334223714,1
0.280637142103621,1
0.402222765746561,0
2.68794942455539,1
0.967327269673856,1
4.53435359717277,0
0.490737243981929,1
1.77621562587983,1
0.288888643180801,1
0.780362994112646,1
2.79198565555747,1
0.142898383653388,1
0.171690369252663,0
0.666189987579268,0
0.216355828175707,1
4.6780408020857,1
0.105881359315366,1
1.09619709953507,1
0.209674107093837,1
0.129118374654146,0
0.0703907539331168,1
0.304324846782074,1
1.18753865380488,1
0.222184978815513,1
0.100104490956359,1
6.36449256461099,0
0.166133535771589,0
0.208565551233742,1
0.092020897819223,1
0.0427894533331939,1
0.667876108313781,1
0.0519826693392848,0
0.132655195616186,0
6.46381707868094,0
0.0618894670643936,1
0.805090881062689,1
0.532760034086668,1
0.688896178934188,1
0.827201834613525,1
1.38106339481814,1
0.217599686063005,1
2.13291192155177,0
7.07998647259642,0
1.85260817168469,0
0.764767783270396,1
0.368110045532255,1
0.952184274261716,1
1.65195112553966,1
0.0365991574547242,1
0.0907008780981884,0
0.0258122890929642,1
0.474417010227871,0
0.509325832224462,1
0.763754816502622,1
0.29785840737784,1
4.29128002521186,0
0.840187942532339,0
23.4316230672161,1
0.377232758799383,0
1.06031867156091,0
0.601513840131262,0
1.0742258049119,1
0.520744137851269,1
1.11948431246339,0
1.0663940656469,1
0.187379767668458,0
0.845665656379516,1
0.035569574748683,0
0.901767896346265,1
0.0396632948868451,1
6.19216691073849,1
0.472066298179174,1
0.272336864929539,1
0.00285415316222008,1
0.890556024997449,1
0.117042511798788,1
3.81145623900937,1
